zone,day,hour,block_id,assignment,minutes_into_block,wait_time_min
Phoenix,3,8,80,Treatment,40,4.74
Phoenix,3,8,80,Treatment,45,5.3
Phoenix,3,8,80,Treatment,50,4.69
Phoenix,3,8,80,Treatment,55,4.86
Phoenix,3,9,81,Control,0,5.14
Phoenix,3,9,81,Control,5,4.82
Phoenix,3,9,81,Control,10,5.6
Phoenix,3,9,81,Control,15,5.46
Phoenix,3,9,81,Control,20,6.13
Phoenix,3,9,81,Control,25,5.59
Phoenix,3,9,81,Control,30,5.19
Phoenix,3,9,81,Control,35,5.45
Phoenix,3,9,81,Control,40,5.83
Phoenix,3,9,81,Control,45,5.52
Phoenix,3,9,81,Control,50,5.49
Phoenix,3,9,81,Control,55,5.68
Phoenix,3,10,82,Treatment,0,5.45
Phoenix,3,10,82,Treatment,5,5.03
Phoenix,3,10,82,Treatment,10,5.46
Phoenix,3,10,82,Treatment,15,4.48
Phoenix,3,10,82,Treatment,20,4.83
Phoenix,3,10,82,Treatment,25,4.9
Phoenix,3,10,82,Treatment,30,4.78
Phoenix,3,10,82,Treatment,35,4.47
Phoenix,3,10,82,Treatment,40,4.54
Phoenix,3,10,82,Treatment,45,4.92
Phoenix,3,10,82,Treatment,50,4.59
Phoenix,3,10,82,Treatment,55,4.27
Phoenix,3,11,83,Control,0,4.57
Phoenix,3,11,83,Control,5,5.18
Phoenix,3,11,83,Control,10,5.21
Phoenix,3,11,83,Control,15,5.44
Phoenix,3,11,83,Control,20,5.51
Phoenix,3,11,83,Control,25,5.22
Phoenix,3,11,83,Control,30,5.29
Phoenix,3,11,83,Control,35,5.44
Phoenix,3,11,83,Control,40,5.21
Phoenix,3,11,83,Control,45,5.68
Phoenix,3,11,83,Control,50,5.42
Phoenix,3,11,83,Control,55,5.14
Phoenix,3,12,84,Treatment,0,5.53
Phoenix,3,12,84,Treatment,5,5.15
Phoenix,3,12,84,Treatment,10,5.12
Phoenix,3,12,84,Treatment,15,4.93
Phoenix,3,12,84,Treatment,20,5.39
Phoenix,3,12,84,Treatment,25,5.07
Phoenix,3,12,84,Treatment,30,4.38
Phoenix,3,12,84,Treatment,35,4.69
Phoenix,3,12,84,Treatment,40,4.72
Phoenix,3,12,84,Treatment,45,4.93
Phoenix,3,12,84,Treatment,50,4.55
Phoenix,3,12,84,Treatment,55,4.65
Phoenix,3,13,85,Treatment,0,4.63
Phoenix,3,13,85,Treatment,5,4.64
Phoenix,3,13,85,Treatment,10,4.71
Phoenix,3,13,85,Treatment,15,4.49
Phoenix,3,13,85,Treatment,20,5.03
Phoenix,3,13,85,Treatment,25,4.9
Phoenix,3,13,85,Treatment,30,4.42
Phoenix,3,13,85,Treatment,35,4.79
Phoenix,3,13,85,Treatment,40,4.39
Phoenix,3,13,85,Treatment,45,5.12
Phoenix,3,13,85,Treatment,50,5.19
Phoenix,3,13,85,Treatment,55,4.77
Phoenix,3,14,86,Control,0,4.62
Phoenix,3,14,86,Control,5,4.91
Phoenix,3,14,86,Control,10,5.23
Phoenix,3,14,86,Control,15,5.84
Phoenix,3,14,86,Control,20,5.74
Phoenix,3,14,86,Control,25,5.74
Phoenix,3,14,86,Control,30,5.54
Phoenix,3,14,86,Control,35,5.21
Phoenix,3,14,86,Control,40,5.31
Phoenix,3,14,86,Control,45,5.52
Phoenix,3,14,86,Control,50,5.2
Phoenix,3,14,86,Control,55,5.58
Phoenix,3,15,87,Treatment,0,5.64
Phoenix,3,15,87,Treatment,5,5.39
Phoenix,3,15,87,Treatment,10,4.56
Phoenix,3,15,87,Treatment,15,5.12
Phoenix,3,15,87,Treatment,20,4.39
Phoenix,3,15,87,Treatment,25,4.75
Phoenix,3,15,87,Treatment,30,4.94
Phoenix,3,15,87,Treatment,35,4.87
Phoenix,3,15,87,Treatment,40,4.47
Phoenix,3,15,87,Treatment,45,4.51
Phoenix,3,15,87,Treatment,50,4.86
Phoenix,3,15,87,Treatment,55,4.91
Phoenix,3,16,88,Treatment,0,4.88
Phoenix,3,16,88,Treatment,5,4.41
Phoenix,3,16,88,Treatment,10,4.94
Phoenix,3,16,88,Treatment,15,4.56
Phoenix,3,16,88,Treatment,20,4.81
Phoenix,3,16,88,Treatment,25,4.76
Phoenix,3,16,88,Treatment,30,5.08
Phoenix,3,16,88,Treatment,35,4.85
Phoenix,3,16,88,Treatment,40,4.64
Phoenix,3,16,88,Treatment,45,4.87
Phoenix,3,16,88,Treatment,50,5.32
Phoenix,3,16,88,Treatment,55,4.97
Phoenix,3,17,89,Control,0,4.58
Phoenix,3,17,89,Control,5,4.87
Phoenix,3,17,89,Control,10,5.43
Phoenix,3,17,89,Control,15,5.28
Phoenix,3,17,89,Control,20,5.5
Phoenix,3,17,89,Control,25,5.86
Phoenix,3,17,89,Control,30,5.54
Phoenix,3,17,89,Control,35,5.23
Phoenix,3,17,89,Control,40,6.04
Phoenix,3,17,89,Control,45,5.94
Phoenix,3,17,89,Control,50,5.63
Phoenix,3,17,89,Control,55,5.82
Phoenix,3,18,90,Control,0,5.68
Phoenix,3,18,90,Control,5,5.39
Phoenix,3,18,90,Control,10,5.16
Phoenix,3,18,90,Control,15,6.15
Phoenix,3,18,90,Control,20,5.15
Phoenix,3,18,90,Control,25,5.57
Phoenix,3,18,90,Control,30,5.57
Phoenix,3,18,90,Control,35,5.63
Phoenix,3,18,90,Control,40,5.48
Phoenix,3,18,90,Control,45,5.48
Phoenix,3,18,90,Control,50,5.53
Phoenix,3,18,90,Control,55,5.62
Phoenix,3,19,91,Treatment,0,5.48
Phoenix,3,19,91,Treatment,5,4.93
Phoenix,3,19,91,Treatment,10,5.53
Phoenix,3,19,91,Treatment,15,4.92
Phoenix,3,19,91,Treatment,20,4.84
Phoenix,3,19,91,Treatment,25,4.63
Phoenix,3,19,91,Treatment,30,4.53
Phoenix,3,19,91,Treatment,35,5.0
Phoenix,3,19,91,Treatment,40,4.75
Phoenix,3,19,91,Treatment,45,4.94
Phoenix,3,19,91,Treatment,50,4.45
Phoenix,3,19,91,Treatment,55,5.17
Phoenix,3,20,92,Treatment,0,4.76
Phoenix,3,20,92,Treatment,5,4.9
Phoenix,3,20,92,Treatment,10,4.97
Phoenix,3,20,92,Treatment,15,4.45
Phoenix,3,20,92,Treatment,20,5.2
Phoenix,3,20,92,Treatment,25,4.91
Phoenix,3,20,92,Treatment,30,4.61
Phoenix,3,20,92,Treatment,35,4.51
Phoenix,3,20,92,Treatment,40,5.03
Phoenix,3,20,92,Treatment,45,4.84
Phoenix,3,20,92,Treatment,50,4.91
Phoenix,3,20,92,Treatment,55,4.79
Phoenix,3,21,93,Treatment,0,4.91
Phoenix,3,21,93,Treatment,5,4.74
Phoenix,3,21,93,Treatment,10,4.78
Phoenix,3,21,93,Treatment,15,5.38
Phoenix,3,21,93,Treatment,20,5.0
Phoenix,3,21,93,Treatment,25,5.02
Phoenix,3,21,93,Treatment,30,5.47
Phoenix,3,21,93,Treatment,35,4.88
Phoenix,3,21,93,Treatment,40,4.81
Phoenix,3,21,93,Treatment,45,4.62
Phoenix,3,21,93,Treatment,50,4.67
Phoenix,3,21,93,Treatment,55,4.27
Phoenix,3,22,94,Treatment,0,4.47
Phoenix,3,22,94,Treatment,5,5.01
Phoenix,3,22,94,Treatment,10,4.77
Phoenix,3,22,94,Treatment,15,4.82
Phoenix,3,22,94,Treatment,20,4.77
Phoenix,3,22,94,Treatment,25,5.13
Phoenix,3,22,94,Treatment,30,5.09
Phoenix,3,22,94,Treatment,35,4.78
Phoenix,3,22,94,Treatment,40,4.56
Phoenix,3,22,94,Treatment,45,5.02
Phoenix,3,22,94,Treatment,50,4.54
Phoenix,3,22,94,Treatment,55,4.4
Phoenix,3,23,95,Treatment,0,5.09
Phoenix,3,23,95,Treatment,5,4.68
Phoenix,3,23,95,Treatment,10,4.89
Phoenix,3,23,95,Treatment,15,4.68
Phoenix,3,23,95,Treatment,20,4.97
Phoenix,3,23,95,Treatment,25,5.06
Phoenix,3,23,95,Treatment,30,4.72
Phoenix,3,23,95,Treatment,35,4.53
Phoenix,3,23,95,Treatment,40,4.42
Phoenix,3,23,95,Treatment,45,5.02
Phoenix,3,23,95,Treatment,50,4.5
Phoenix,3,23,95,Treatment,55,4.88
Phoenix,4,0,96,Control,0,4.66
Phoenix,4,0,96,Control,5,4.98
Phoenix,4,0,96,Control,10,5.51
Phoenix,4,0,96,Control,15,5.3
Phoenix,4,0,96,Control,20,5.27
Phoenix,4,0,96,Control,25,5.44
Phoenix,4,0,96,Control,30,5.82
Phoenix,4,0,96,Control,35,5.9
Phoenix,4,0,96,Control,40,5.48
Phoenix,4,0,96,Control,45,5.32
Phoenix,4,0,96,Control,50,5.77
Phoenix,4,0,96,Control,55,5.08
Phoenix,4,1,97,Treatment,0,5.49
Phoenix,4,1,97,Treatment,5,5.59
Phoenix,4,1,97,Treatment,10,5.37
Phoenix,4,1,97,Treatment,15,4.55
Phoenix,4,1,97,Treatment,20,4.83
Phoenix,4,1,97,Treatment,25,4.64
Phoenix,4,1,97,Treatment,30,4.71
Phoenix,4,1,97,Treatment,35,4.94
Phoenix,4,1,97,Treatment,40,4.7
Phoenix,4,1,97,Treatment,45,4.83
Phoenix,4,1,97,Treatment,50,5.02
Phoenix,4,1,97,Treatment,55,5.16
Phoenix,4,2,98,Treatment,0,4.81
Phoenix,4,2,98,Treatment,5,4.51
Phoenix,4,2,98,Treatment,10,5.18
Phoenix,4,2,98,Treatment,15,4.91
Phoenix,4,2,98,Treatment,20,4.82
Phoenix,4,2,98,Treatment,25,4.81
Phoenix,4,2,98,Treatment,30,4.88
Phoenix,4,2,98,Treatment,35,4.98
Phoenix,4,2,98,Treatment,40,5.01
Phoenix,4,2,98,Treatment,45,5.19
Phoenix,4,2,98,Treatment,50,4.85
Phoenix,4,2,98,Treatment,55,5.22
Phoenix,4,3,99,Control,0,4.77
Phoenix,4,3,99,Control,5,4.61
Phoenix,4,3,99,Control,10,5.28
Phoenix,4,3,99,Control,15,5.89
Phoenix,4,3,99,Control,20,5.31
Phoenix,4,3,99,Control,25,5.52
Phoenix,4,3,99,Control,30,5.54
Phoenix,4,3,99,Control,35,5.74
Phoenix,4,3,99,Control,40,5.4
Phoenix,4,3,99,Control,45,5.28
Phoenix,4,3,99,Control,50,5.64
Phoenix,4,3,99,Control,55,5.31
Phoenix,4,4,100,Treatment,0,5.96
Phoenix,4,4,100,Treatment,5,5.49
Phoenix,4,4,100,Treatment,10,5.49
Phoenix,4,4,100,Treatment,15,5.0
Phoenix,4,4,100,Treatment,20,4.96
Phoenix,4,4,100,Treatment,25,4.88
Phoenix,4,4,100,Treatment,30,4.74
Phoenix,4,4,100,Treatment,35,4.91
Phoenix,4,4,100,Treatment,40,4.65
Phoenix,4,4,100,Treatment,45,4.52
Phoenix,4,4,100,Treatment,50,4.7
Phoenix,4,4,100,Treatment,55,5.11
Phoenix,4,5,101,Treatment,0,4.48
Phoenix,4,5,101,Treatment,5,4.93
Phoenix,4,5,101,Treatment,10,4.68
Phoenix,4,5,101,Treatment,15,4.91
Phoenix,4,5,101,Treatment,20,5.03
Phoenix,4,5,101,Treatment,25,4.9
Phoenix,4,5,101,Treatment,30,4.63
Phoenix,4,5,101,Treatment,35,5.11
Phoenix,4,5,101,Treatment,40,4.97
Phoenix,4,5,101,Treatment,45,4.79
Phoenix,4,5,101,Treatment,50,4.78
Phoenix,4,5,101,Treatment,55,4.88
Phoenix,4,6,102,Treatment,0,4.38
Phoenix,4,6,102,Treatment,5,4.97
Phoenix,4,6,102,Treatment,10,4.96
Phoenix,4,6,102,Treatment,15,4.21
Phoenix,4,6,102,Treatment,20,4.91
Phoenix,4,6,102,Treatment,25,5.22
Phoenix,4,6,102,Treatment,30,4.5
Phoenix,4,6,102,Treatment,35,4.77
Phoenix,4,6,102,Treatment,40,4.74
Phoenix,4,6,102,Treatment,45,5.2
Phoenix,4,6,102,Treatment,50,5.07
Phoenix,4,6,102,Treatment,55,4.57
Phoenix,4,7,103,Control,0,5.36
Phoenix,4,7,103,Control,5,4.87
Phoenix,4,7,103,Control,10,5.26
Phoenix,4,7,103,Control,15,5.63
Phoenix,4,7,103,Control,20,5.35
Phoenix,4,7,103,Control,25,5.94
Phoenix,4,7,103,Control,30,5.38
Phoenix,4,7,103,Control,35,5.15
Phoenix,4,7,103,Control,40,5.37
Phoenix,4,7,103,Control,45,5.66
Phoenix,4,7,103,Control,50,5.3
Phoenix,4,7,103,Control,55,5.58
Phoenix,4,8,104,Treatment,0,5.2
Phoenix,4,8,104,Treatment,5,5.12
Phoenix,4,8,104,Treatment,10,5.11
Phoenix,4,8,104,Treatment,15,4.96
Phoenix,4,8,104,Treatment,20,4.65
Phoenix,4,8,104,Treatment,25,4.82
Phoenix,4,8,104,Treatment,30,4.71
Phoenix,4,8,104,Treatment,35,4.97
Phoenix,4,8,104,Treatment,40,4.91
Phoenix,4,8,104,Treatment,45,4.69
Phoenix,4,8,104,Treatment,50,4.9
Phoenix,4,8,104,Treatment,55,4.68
Phoenix,4,9,105,Control,0,4.9
Phoenix,4,9,105,Control,5,5.62
Phoenix,4,9,105,Control,10,5.18
Phoenix,4,9,105,Control,15,5.46
Phoenix,4,9,105,Control,20,5.34
Phoenix,4,9,105,Control,25,5.24
Phoenix,4,9,105,Control,30,5.39
Phoenix,4,9,105,Control,35,5.67
Phoenix,4,9,105,Control,40,5.68
Phoenix,4,9,105,Control,45,5.57
Phoenix,4,9,105,Control,50,5.43
Phoenix,4,9,105,Control,55,5.38
Phoenix,4,10,106,Treatment,0,5.36
Phoenix,4,10,106,Treatment,5,4.94
Phoenix,4,10,106,Treatment,10,5.36
Phoenix,4,10,106,Treatment,15,5.24
Phoenix,4,10,106,Treatment,20,4.3
Phoenix,4,10,106,Treatment,25,4.86
Phoenix,4,10,106,Treatment,30,4.85
Phoenix,4,10,106,Treatment,35,4.84
Phoenix,4,10,106,Treatment,40,4.64
Phoenix,4,10,106,Treatment,45,5.04
Phoenix,4,10,106,Treatment,50,4.89
Phoenix,4,10,106,Treatment,55,5.04
Phoenix,4,11,107,Control,0,4.44
Phoenix,4,11,107,Control,5,5.13
Phoenix,4,11,107,Control,10,5.02
Phoenix,4,11,107,Control,15,5.76
Phoenix,4,11,107,Control,20,4.97
Phoenix,4,11,107,Control,25,5.38
Phoenix,4,11,107,Control,30,5.35
Phoenix,4,11,107,Control,35,5.42
Phoenix,4,11,107,Control,40,5.57
Phoenix,4,11,107,Control,45,5.6
Phoenix,4,11,107,Control,50,5.66
Phoenix,4,11,107,Control,55,5.69
Phoenix,4,12,108,Treatment,0,6.03
Phoenix,4,12,108,Treatment,5,5.61
Phoenix,4,12,108,Treatment,10,4.95
Phoenix,4,12,108,Treatment,15,4.75
Phoenix,4,12,108,Treatment,20,4.7
Phoenix,4,12,108,Treatment,25,4.88
Phoenix,4,12,108,Treatment,30,4.54
Phoenix,4,12,108,Treatment,35,4.59
Phoenix,4,12,108,Treatment,40,4.24
Phoenix,4,12,108,Treatment,45,4.69
Phoenix,4,12,108,Treatment,50,5.05
Phoenix,4,12,108,Treatment,55,4.75
Phoenix,4,13,109,Treatment,0,4.85
Phoenix,4,13,109,Treatment,5,4.53
Phoenix,4,13,109,Treatment,10,4.79
Phoenix,4,13,109,Treatment,15,5.01
Phoenix,4,13,109,Treatment,20,4.86
Phoenix,4,13,109,Treatment,25,5.03
Phoenix,4,13,109,Treatment,30,5.1
Phoenix,4,13,109,Treatment,35,4.95
Phoenix,4,13,109,Treatment,40,4.61
Phoenix,4,13,109,Treatment,45,4.7
Phoenix,4,13,109,Treatment,50,5.27
Phoenix,4,13,109,Treatment,55,4.86
Phoenix,4,14,110,Treatment,0,4.57
Phoenix,4,14,110,Treatment,5,4.76
Phoenix,4,14,110,Treatment,10,4.96
Phoenix,4,14,110,Treatment,15,4.79
Phoenix,4,14,110,Treatment,20,4.66
Phoenix,4,14,110,Treatment,25,4.71
Phoenix,4,14,110,Treatment,30,5.08
Phoenix,4,14,110,Treatment,35,4.95
Phoenix,4,14,110,Treatment,40,4.92
Phoenix,4,14,110,Treatment,45,4.9
Phoenix,4,14,110,Treatment,50,4.49
Phoenix,4,14,110,Treatment,55,4.85
Phoenix,4,15,111,Control,0,4.72
Phoenix,4,15,111,Control,5,5.27
Phoenix,4,15,111,Control,10,5.4
Phoenix,4,15,111,Control,15,5.71
Phoenix,4,15,111,Control,20,5.51
Phoenix,4,15,111,Control,25,5.72
Phoenix,4,15,111,Control,30,5.13
Phoenix,4,15,111,Control,35,5.51
Phoenix,4,15,111,Control,40,5.68
Phoenix,4,15,111,Control,45,5.57
Phoenix,4,15,111,Control,50,5.77
Phoenix,4,15,111,Control,55,5.46
Phoenix,4,16,112,Treatment,0,5.09
Phoenix,4,16,112,Treatment,5,5.19
Phoenix,4,16,112,Treatment,10,5.15
Phoenix,4,16,112,Treatment,15,4.98
Phoenix,4,16,112,Treatment,20,4.44
Phoenix,4,16,112,Treatment,25,5.08
Phoenix,4,16,112,Treatment,30,4.54
Phoenix,4,16,112,Treatment,35,4.75
Phoenix,4,16,112,Treatment,40,4.64
Phoenix,4,16,112,Treatment,45,4.89
Phoenix,4,16,112,Treatment,50,4.81
Phoenix,4,16,112,Treatment,55,4.95
Phoenix,4,17,113,Treatment,0,4.88
Phoenix,4,17,113,Treatment,5,4.64
Phoenix,4,17,113,Treatment,10,4.9
Phoenix,4,17,113,Treatment,15,5.27
Phoenix,4,17,113,Treatment,20,4.95
Phoenix,4,17,113,Treatment,25,5.02
Phoenix,4,17,113,Treatment,30,4.39
Phoenix,4,17,113,Treatment,35,4.88
Phoenix,4,17,113,Treatment,40,4.72
Phoenix,4,17,113,Treatment,45,4.61
Phoenix,4,17,113,Treatment,50,4.78
Phoenix,4,17,113,Treatment,55,4.81
Phoenix,4,18,114,Treatment,0,4.83
Phoenix,4,18,114,Treatment,5,4.74
Phoenix,4,18,114,Treatment,10,4.96
Phoenix,4,18,114,Treatment,15,4.84
Phoenix,4,18,114,Treatment,20,4.88
Phoenix,4,18,114,Treatment,25,5.03
Phoenix,4,18,114,Treatment,30,4.92
Phoenix,4,18,114,Treatment,35,4.78
Phoenix,4,18,114,Treatment,40,4.26
Phoenix,4,18,114,Treatment,45,4.91
Phoenix,4,18,114,Treatment,50,4.56
Phoenix,4,18,114,Treatment,55,4.76
Phoenix,4,19,115,Treatment,0,5.12
Phoenix,4,19,115,Treatment,5,5.25
Phoenix,4,19,115,Treatment,10,4.55
Phoenix,4,19,115,Treatment,15,4.46
Phoenix,4,19,115,Treatment,20,4.87
Phoenix,4,19,115,Treatment,25,4.85
Phoenix,4,19,115,Treatment,30,4.48
Phoenix,4,19,115,Treatment,35,4.78
Phoenix,4,19,115,Treatment,40,4.93
Phoenix,4,19,115,Treatment,45,4.48
Phoenix,4,19,115,Treatment,50,4.54
Phoenix,4,19,115,Treatment,55,4.62
Phoenix,4,20,116,Treatment,0,4.96
Phoenix,4,20,116,Treatment,5,4.7
Phoenix,4,20,116,Treatment,10,4.8
Phoenix,4,20,116,Treatment,15,5.35
Phoenix,4,20,116,Treatment,20,4.55
Phoenix,4,20,116,Treatment,25,4.62
Phoenix,4,20,116,Treatment,30,4.95
Phoenix,4,20,116,Treatment,35,5.03
Phoenix,4,20,116,Treatment,40,4.89
Phoenix,4,20,116,Treatment,45,5.24
Phoenix,4,20,116,Treatment,50,4.86
Phoenix,4,20,116,Treatment,55,4.29
Phoenix,4,21,117,Treatment,0,4.64
Phoenix,4,21,117,Treatment,5,5.13
Phoenix,4,21,117,Treatment,10,5.03
Phoenix,4,21,117,Treatment,15,4.39
Phoenix,4,21,117,Treatment,20,5.12
Phoenix,4,21,117,Treatment,25,5.02
Phoenix,4,21,117,Treatment,30,4.7
Phoenix,4,21,117,Treatment,35,4.77
Phoenix,4,21,117,Treatment,40,5.13
Phoenix,4,21,117,Treatment,45,4.29
Phoenix,4,21,117,Treatment,50,4.9
Phoenix,4,21,117,Treatment,55,5.06
Phoenix,4,22,118,Control,0,4.95
Phoenix,4,22,118,Control,5,5.05
Phoenix,4,22,118,Control,10,5.07
Phoenix,4,22,118,Control,15,5.3
Phoenix,4,22,118,Control,20,5.68
Phoenix,4,22,118,Control,25,5.34
Phoenix,4,22,118,Control,30,5.12
Phoenix,4,22,118,Control,35,5.53
Phoenix,4,22,118,Control,40,5.37
Phoenix,4,22,118,Control,45,5.2
Phoenix,4,22,118,Control,50,5.52
Phoenix,4,22,118,Control,55,5.69
Phoenix,4,23,119,Treatment,0,5.23
Phoenix,4,23,119,Treatment,5,5.38
Phoenix,4,23,119,Treatment,10,5.28
Phoenix,4,23,119,Treatment,15,5.34
Phoenix,4,23,119,Treatment,20,5.15
Phoenix,4,23,119,Treatment,25,4.53
Phoenix,4,23,119,Treatment,30,5.0
Phoenix,4,23,119,Treatment,35,4.85
Phoenix,4,23,119,Treatment,40,4.5
Phoenix,4,23,119,Treatment,45,4.86
Phoenix,4,23,119,Treatment,50,5.26
Phoenix,4,23,119,Treatment,55,5.08
Phoenix,5,0,120,Control,0,4.79
Phoenix,5,0,120,Control,5,5.15
Phoenix,5,0,120,Control,10,4.83
Phoenix,5,0,120,Control,15,5.08
Phoenix,5,0,120,Control,20,5.54
Phoenix,5,0,120,Control,25,5.54
Phoenix,5,0,120,Control,30,5.04
Phoenix,5,0,120,Control,35,5.6
Phoenix,5,0,120,Control,40,5.77
Phoenix,5,0,120,Control,45,5.45
Phoenix,5,0,120,Control,50,5.51
Phoenix,5,0,120,Control,55,5.64
Phoenix,5,1,121,Treatment,0,5.08
Phoenix,5,1,121,Treatment,5,5.04
Phoenix,5,1,121,Treatment,10,4.92
Phoenix,5,1,121,Treatment,15,4.57
Phoenix,5,1,121,Treatment,20,5.15
Phoenix,5,1,121,Treatment,25,4.94
Phoenix,5,1,121,Treatment,30,4.51
Phoenix,5,1,121,Treatment,35,4.73
Phoenix,5,1,121,Treatment,40,5.07
Phoenix,5,1,121,Treatment,45,4.62
Phoenix,5,1,121,Treatment,50,5.0
Phoenix,5,1,121,Treatment,55,5.13
Phoenix,5,2,122,Control,0,4.83
Phoenix,5,2,122,Control,5,5.34
Phoenix,5,2,122,Control,10,5.13
Phoenix,5,2,122,Control,15,6.12
Phoenix,5,2,122,Control,20,5.56
Phoenix,5,2,122,Control,25,5.79
Phoenix,5,2,122,Control,30,5.41
Phoenix,5,2,122,Control,35,5.62
Phoenix,5,2,122,Control,40,5.64
Phoenix,5,2,122,Control,45,5.27
Phoenix,5,2,122,Control,50,5.26
Phoenix,5,2,122,Control,55,5.45
Phoenix,5,3,123,Treatment,0,5.04
Phoenix,5,3,123,Treatment,5,5.17
Phoenix,5,3,123,Treatment,10,5.35
Phoenix,5,3,123,Treatment,15,4.48
Phoenix,5,3,123,Treatment,20,5.1
Phoenix,5,3,123,Treatment,25,4.5
Phoenix,5,3,123,Treatment,30,4.56
Phoenix,5,3,123,Treatment,35,4.75
Phoenix,5,3,123,Treatment,40,5.25
Phoenix,5,3,123,Treatment,45,4.62
Phoenix,5,3,123,Treatment,50,4.35
Phoenix,5,3,123,Treatment,55,4.43
Phoenix,5,4,124,Control,0,4.45
Phoenix,5,4,124,Control,5,5.32
Phoenix,5,4,124,Control,10,5.28
Phoenix,5,4,124,Control,15,5.49
Phoenix,5,4,124,Control,20,5.57
Phoenix,5,4,124,Control,25,5.3
Phoenix,5,4,124,Control,30,5.53
Phoenix,5,4,124,Control,35,5.2
Phoenix,5,4,124,Control,40,5.84
Phoenix,5,4,124,Control,45,5.24
Phoenix,5,4,124,Control,50,5.61
Phoenix,5,4,124,Control,55,5.24
Phoenix,5,5,125,Control,0,5.41
Phoenix,5,5,125,Control,5,6.25
Phoenix,5,5,125,Control,10,5.5
Phoenix,5,5,125,Control,15,5.29
Phoenix,5,5,125,Control,20,5.39
Phoenix,5,5,125,Control,25,5.12
Phoenix,5,5,125,Control,30,5.46
Phoenix,5,5,125,Control,35,5.96
Phoenix,5,5,125,Control,40,5.58
Phoenix,5,5,125,Control,45,5.73
Phoenix,5,5,125,Control,50,5.27
Phoenix,5,5,125,Control,55,5.45
Phoenix,5,6,126,Control,0,5.32
Phoenix,5,6,126,Control,5,5.6
Phoenix,5,6,126,Control,10,5.65
Phoenix,5,6,126,Control,15,5.64
Phoenix,5,6,126,Control,20,5.46
Phoenix,5,6,126,Control,25,5.77
Phoenix,5,6,126,Control,30,5.44
Phoenix,5,6,126,Control,35,5.41
Phoenix,5,6,126,Control,40,5.86
Phoenix,5,6,126,Control,45,5.22
Phoenix,5,6,126,Control,50,5.07
Phoenix,5,6,126,Control,55,5.28
Phoenix,5,7,127,Control,0,5.82
Phoenix,5,7,127,Control,5,5.33
Phoenix,5,7,127,Control,10,5.95
Phoenix,5,7,127,Control,15,5.51
Phoenix,5,7,127,Control,20,5.47
Phoenix,5,7,127,Control,25,5.29
Phoenix,5,7,127,Control,30,5.99
Phoenix,5,7,127,Control,35,5.46
Phoenix,5,7,127,Control,40,5.17
Phoenix,5,7,127,Control,45,6.11
Phoenix,5,7,127,Control,50,5.6
Phoenix,5,7,127,Control,55,5.7
Phoenix,5,8,128,Control,0,5.65
Phoenix,5,8,128,Control,5,5.74
Phoenix,5,8,128,Control,10,5.51
Phoenix,5,8,128,Control,15,5.68
Phoenix,5,8,128,Control,20,5.49
Phoenix,5,8,128,Control,25,5.49
Phoenix,5,8,128,Control,30,5.53
Phoenix,5,8,128,Control,35,5.4
Phoenix,5,8,128,Control,40,5.63
Phoenix,5,8,128,Control,45,5.63
Phoenix,5,8,128,Control,50,5.7
Phoenix,5,8,128,Control,55,5.66
Phoenix,5,9,129,Treatment,0,5.76
Phoenix,5,9,129,Treatment,5,5.21
Phoenix,5,9,129,Treatment,10,5.14
Phoenix,5,9,129,Treatment,15,5.14
Phoenix,5,9,129,Treatment,20,4.55
Phoenix,5,9,129,Treatment,25,5.29
Phoenix,5,9,129,Treatment,30,4.59
Phoenix,5,9,129,Treatment,35,5.01
Phoenix,5,9,129,Treatment,40,4.79
Phoenix,5,9,129,Treatment,45,4.77
Phoenix,5,9,129,Treatment,50,4.46
Phoenix,5,9,129,Treatment,55,5.01
Phoenix,5,10,130,Treatment,0,4.42
Phoenix,5,10,130,Treatment,5,5.07
Phoenix,5,10,130,Treatment,10,5.23
Phoenix,5,10,130,Treatment,15,4.62
Phoenix,5,10,130,Treatment,20,5.04
Phoenix,5,10,130,Treatment,25,4.98
Phoenix,5,10,130,Treatment,30,4.76
Phoenix,5,10,130,Treatment,35,5.12
Phoenix,5,10,130,Treatment,40,4.74
Phoenix,5,10,130,Treatment,45,4.91
Phoenix,5,10,130,Treatment,50,4.47
Phoenix,5,10,130,Treatment,55,4.48
Phoenix,5,11,131,Control,0,4.92
Phoenix,5,11,131,Control,5,4.99
Phoenix,5,11,131,Control,10,5.74
Phoenix,5,11,131,Control,15,5.97
Phoenix,5,11,131,Control,20,5.61
Phoenix,5,11,131,Control,25,5.14
Phoenix,5,11,131,Control,30,5.47
Phoenix,5,11,131,Control,35,5.29
Phoenix,5,11,131,Control,40,5.52
Phoenix,5,11,131,Control,45,5.27
Phoenix,5,11,131,Control,50,5.2
Phoenix,5,11,131,Control,55,4.93
Phoenix,5,12,132,Control,0,4.93
Phoenix,5,12,132,Control,5,5.42
Phoenix,5,12,132,Control,10,5.67
Phoenix,5,12,132,Control,15,5.32
Phoenix,5,12,132,Control,20,5.23
Phoenix,5,12,132,Control,25,5.48
Phoenix,5,12,132,Control,30,5.29
Phoenix,5,12,132,Control,35,5.55
Phoenix,5,12,132,Control,40,5.24
Phoenix,5,12,132,Control,45,5.47
Phoenix,5,12,132,Control,50,5.41
Phoenix,5,12,132,Control,55,5.5
Phoenix,5,13,133,Control,0,5.55
